date,actual,pred_sarimax,ci_low,ci_high,pred_rf,pred_xgb,pred_lstm_uni,pred_hybrid
2016-12-14,27.708333333333332,-12.785746431359001,-132.43496079592717,106.86346793320918,20.85398876841784,15.941323,38.705204,-11.897105851419939
2016-12-15,27.833333333333332,-2.458184045966007,-122.31406507186458,117.39769697993256,27.649664116041627,40.255585,54.458466,-1.569543466026944
2016-12-16,143.875,108.03567678847789,-12.026515157739382,228.09786873469517,109.35107709616024,102.843124,56.104202,108.92431736841695
2016-12-17,220.79166666666666,170.62474673905038,50.356597782785656,290.89289569531513,240.58549973654507,241.81847,130.03944,171.51338731898943
2016-12-18,238.33333333333334,171.57896987085172,51.10521599971909,292.0527237419843,261.7195469777136,269.2101,161.3387,172.46761045079077
2016-12-19,273.7916666666667,207.73544047416925,87.05643198371882,328.4144489646197,268.287714245631,271.40393,151.28413,208.6240810541083
2016-12-20,408.1666666666667,290.0854793883173,169.20156478974812,410.96939398688653,313.6293297934706,281.38763,168.63228,290.9741199682564
2016-12-21,405.9583333333333,307.96058693986004,186.8721129751175,429.0490609046026,385.82652777777787,350.70163,243.63791,308.8492275197991
2016-12-22,62.208333333333336,18.986257868072983,-102.30643047523193,140.2789462113779,54.442731193492946,51.92008,198.5772,19.874898448012047
2016-12-23,34.541666666666664,-2.0394445154935994,-123.53600398934067,119.45711495835347,27.53908626956041,27.305616,19.993269,-1.1508039355545363
2016-12-24,124.625,107.57334655183911,-14.126742529549915,229.27343563322813,124.37347218044931,127.35262,76.27214,108.46198713177817
2016-12-25,150.125,124.2732820440554,2.3700031675051463,246.17656092060565,191.2818953056077,182.2749,124.6502,125.16192262399447
2016-12-26,46.125,7.657898446760868,-114.44823210895673,129.76402900247848,42.335916215131874,42.684517,130.24922,8.54653902669993
2016-12-27,38.541666666666664,-10.39553910028387,-132.70418490149416,111.91310670092642,20.786624316349357,16.336264,63.905704,-9.506898520344807
2016-12-28,70.20833333333333,7.334671145228356,-115.17615513621453,129.84549742667124,44.64024021113635,31.937492,75.44299,8.223311725167418
2016-12-29,64.6875,11.738626702778717,-110.97404694830689,134.45130035386433,56.31572031492685,50.962196,92.92844,12.62726728271778
2016-12-30,244.41666666666666,152.64907324586963,29.734883694647337,275.5632627970919,171.1095071984341,165.30621,84.982506,153.53771382580868
2016-12-31,337.7916666666667,222.43078451557352,99.31540890606743,345.5461601250796,276.9936561598125,297.108,199.82391,223.31942509551257
2017-01-01,493.5,309.0275611783058,185.71132773799297,432.34379461861863,324.01899652777786,302.20535,218.09785,309.9162017582449
2017-01-02,202.33333333333334,128.91303607270987,5.396271427817666,252.42980071760206,308.6345208333336,266.89154,291.36267,129.80167665264892
2017-01-03,280.94166666666666,243.4103507069657,119.69337989544907,367.1273215184823,344.1489391534394,317.6427,54.01088,244.29899128690474
2017-01-04,293.80833333333334,292.23774347560664,168.3208899599786,416.1545969912347,341.19402447089965,350.04443,204.11975,293.1263840555457
2017-01-05,221.25,172.92407439292396,48.807660072941346,297.04048871290655,319.40060069444456,316.6078,165.01183,173.812714972863
2017-01-06,201.58333333333334,162.40494874289234,38.08929396809921,286.7206035176855,323.0599414131394,276.00122,137.8631,163.2935893228314
2017-01-07,162.33333333333334,97.6829293677043,-26.831647050165387,222.19750578557398,150.9396717986875,156.96938,145.903,98.57156994764337
2017-01-08,30.208333333333332,2.9349885757194727,-121.77819219903856,127.6481693504775,29.746652212877944,34.743187,126.17389,3.823629155658536
2017-01-09,34.666666666666664,-0.16347571061820076,-125.07494506949429,124.74799364825789,21.99323567538983,21.865406,61.6079,0.7251648693208622
2017-01-10,27.291666666666668,-7.254850978341267,-132.3642946499898,117.85459269330728,20.204939578567256,16.59087,83.31217,-6.366210398402204
2017-01-11,78.125,69.69815203961213,-55.60895316302738,195.00525724225162,80.87348748429368,66.50593,74.96768,70.58679261955119
2017-01-12,52.666666666666664,24.685136256501544,-100.81931917318164,150.1895916861847,50.00052634203408,47.21143,106.13528,25.573776836440608
2017-01-13,14.166666666666666,-18.16632015875834,-143.86781597777113,107.53517566025445,17.2919598956837,21.655071,80.421875,-17.277679578819274
2017-01-14,23.5,-2.4295585406578084,-128.32778636604564,123.46866928473001,31.239632635578268,40.42243,57.667553,-1.5409179607187453
2017-01-15,49.416666666666664,8.310970326860556,-117.78368256535857,134.4056232190797,36.02441214901997,50.393555,63.331394,9.199610906799618
2017-01-16,95.04166666666667,54.54263606062196,-71.74813639107062,180.83340851231452,77.94533381546275,78.65063,74.25306,55.43127664056102
2017-01-17,138.3125,87.6470064578204,-38.8395814670705,214.1335943827113,108.28908418440422,115.192986,98.10039,88.53564703775946
2017-01-18,39.75,-6.823789132400691,-133.50588985431455,119.85831158951315,33.14720648512935,38.182182,116.07253,-5.935148552461628
2017-01-19,49.583333333333336,20.289222184160288,-106.58809005783627,147.16653442615683,61.65841168739009,41.532307,43.622913,21.177862764099352
2017-01-20,22.791666666666668,-23.548483339544575,-150.62070721317104,103.52374053408191,21.417561247305784,21.436613,59.839394,-22.65984275960551
2017-01-21,26.333333333333332,-12.104045710055814,-139.37088270471446,115.16279128460285,23.532345729187426,20.79041,42.605606,-11.215405130116752
2017-01-22,27.25,-14.056238313887974,-141.51739128631712,113.40491465854117,23.614265350359346,21.755795,47.402954,-13.167597733948911
2017-01-23,31.291666666666668,-12.743091890920908,-140.39826505478823,114.91208127294641,21.63654343165659,20.481047,49.274582,-11.854451310981846
2017-01-24,90.04166666666667,49.080636172352584,-78.7682627432537,176.92953508795887,68.61372867307725,63.36256,52.38467,49.96927675229165
2017-01-25,179.02083333333334,135.36290979906553,7.32057823497351,263.40524136315753,150.49052255514323,138.8046,88.57033,136.25155037900458
2017-01-26,161.29166666666666,111.23346623381128,-17.002006201879638,239.46893866950222,159.72713557671102,158.10118,137.92537,112.12210681375035
2017-01-27,61.625,34.67460456529265,-93.75371828150313,163.1029274120884,76.17708913495548,73.50369,108.5365,35.56324514523171
2017-01-28,359.5833333333333,226.97736509792708,98.35648099399637,355.5982492018578,190.8172225636767,181.76372,48.440994,227.86600567786613
2017-01-29,40.291666666666664,16.182331857427883,-112.63082564642626,144.995489361282,69.18874921012338,55.734592,251.9511,17.070972437366947
2017-01-30,28.291666666666668,-25.214759283367343,-154.2199036170283,103.79038505029364,15.611014907205204,16.018126,-7.118431,-24.32611870342828
2017-01-31,86.95833333333333,54.756049589054335,-74.44079628182854,183.9528954599372,77.65920324172777,67.2948,54.485363,55.6446901689934
2017-02-01,36.854166666666664,-9.877206304370759,-139.26546968795833,119.51105707921681,24.07176206685111,14.731454,86.4617,-8.988565724431696
2017-02-02,89.875,56.70012164458052,-72.87927648589621,186.27951977505725,78.33037788690076,84.60247,53.869583,57.588762224519584
2017-02-03,165.95833333333334,125.61214134542013,-4.1581100155623005,255.38239270640256,141.57654355057355,142.78345,92.870384,126.50078192535919
2017-02-04,263.5,204.59684833281727,74.63602401745473,334.55767264817985,227.78653680405267,219.92615,134.49991,205.48548891275632
2017-02-05,11.75,-9.671384973502825,-139.82250319829754,120.47973325129189,15.45083037101002,44.7188,183.1869,-8.782744393563762
2017-02-06,12.166666666666666,-22.30177570580554,-152.64291001727474,108.03935860566367,17.287991128922553,17.34245,6.594451,-21.413135125866475
2017-02-07,75.45833333333333,37.145799612840285,-93.38507417584015,167.6766734015207,52.43334782208499,47.287777,50.393806,38.03444019277935
2017-02-08,32.583333333333336,-6.24065193471192,-136.9609897956293,124.47968592620545,25.058343095884897,35.321198,86.92056,-5.352011354772857
2017-02-09,6.5,-33.33291549768339,-164.24244322163614,97.57661222626936,9.393132639091158,9.653112,55.155533,-32.44427491774432
2017-02-10,6.5,-32.58568622305384,-163.68413078798494,98.51275834187726,10.979462745182982,8.328911,43.444515,-31.697045643114777
2017-02-11,48.958333333333336,22.12694118383881,-109.16014837861697,153.4140307462946,39.98771830169104,38.640736,45.424038,23.015581763777874
2017-02-12,109.29166666666667,99.08288001518792,-32.39258387148655,230.5583439018624,102.23636697107821,82.77343,69.04363,99.97152059512699
2017-02-13,95.29166666666667,83.93243988224097,-47.73112881712325,215.5960085816052,102.37155815685304,111.48165,103.15339,84.82108046218003
2017-02-14,183.04166666666666,124.1532072974652,-7.698197856549626,256.00461245148006,160.2096453467274,153.29285,84.58672,125.04184787740427
2017-02-15,220.70833333333334,155.41151168567745,23.372537289766115,287.4504860815888,255.7431167904243,238.41724,139.35504,156.3001522656165
2017-02-16,114.70833333333333,64.76589271506732,-67.46038484714832,196.99217027728298,86.36332318267443,97.76487,145.91653,65.65453329500639
2017-02-17,22.083333333333332,-19.431629419421967,-151.8449452014688,112.98168636262486,17.287083448481194,15.994463,69.465355,-18.542988839482902
2017-02-18,86.83333333333333,63.05516889858732,-69.54492127797334,195.65525907514797,80.0973458891876,78.5915,34.22784,63.94380947852638
2017-02-19,103.125,83.23263627042884,-49.55396558859901,216.0192381294567,108.07518508497664,119.10293,82.16256,84.1212768503679
2017-02-20,10.208333333333334,-28.472940997968763,-161.4457929328804,104.4999109369429,12.100028430155614,59.773876,89.48328,-27.5843004180297
2017-02-21,54.3125,14.762241920284815,-118.39659958165939,147.92108342222903,36.87468427479159,36.837994,33.824356,15.650882500223878
2017-02-22,79.95833333333333,16.993990500140832,-116.3505811500612,150.33856215034285,36.266565903045056,31.982237,70.44473,17.882631080079896
2017-02-23,21.125,-8.436352115810422,-141.96639557799097,125.09369134637012,19.738107082624065,25.795961,83.498344,-7.547711535871359
2017-02-24,29.958333333333332,10.047697186132282,-123.66756082673542,143.76295519899998,26.06603603610459,37.290188,45.223217,10.936337766071345
2017-02-25,9.833333333333334,-8.507768898458323,-142.40798526827507,125.39244747135842,15.24808669322726,15.204293,56.54827,-7.619128318519261
2017-02-26,28.375,21.65605988786134,-112.42885970535653,155.74097948107922,31.235688009142482,28.75235,43.771725,22.544700467800403
2017-02-27,70.6875,60.97868529283845,-73.29068344313079,195.2480540288077,62.74595752563926,64.76893,56.25172,61.86732587277751
2017-02-28,14.395833333333334,7.524634178306982,-126.92893066543984,141.9781990220538,19.312203626823536,18.751818,80.5526,8.413274758246045
